"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","ProductDescription"
"S3","MEX","016","Mexico","USA","United States",2009,"Import",5,45479.872,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2010,"Export",6,23.703,"Meat/offal preserved"
"S3","MEX","016","Mexico","USA","United States",2010,"Import",5,59911.619,"Meat/offal preserved"
"S3","MEX","017","Mexico","USA","United States",1990,"Export",6,65.653,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1990,"Import",5,24710.648,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1991,"Export",6,83.513,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1991,"Import",5,48625.312,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1992,"Export",6,799,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1992,"Import",5,78091,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1993,"Export",6,1269,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1993,"Import",5,103989,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1994,"Export",6,1218.98,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1994,"Import",5,118133,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1995,"Export",6,2768,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1995,"Import",5,54516,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1996,"Export",6,11240.938,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1996,"Import",5,52345.584,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1997,"Export",6,7622.159,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1997,"Import",5,62421.664,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1998,"Export",6,9096.561,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1998,"Import",5,65688.444,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1999,"Export",6,9507.762,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",1999,"Import",5,69119.536,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2000,"Export",6,16835.415,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2000,"Import",5,89164.287,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2001,"Export",6,21186.859,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2001,"Import",5,108489.925,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2002,"Export",6,21139.682,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2002,"Import",5,106085.3,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2003,"Export",6,23330.329,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2003,"Import",5,101080.963,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2004,"Export",6,33560.927,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2004,"Import",5,95759.781,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2005,"Export",6,36907.444,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2005,"Import",5,112627.606,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2006,"Export",6,49477.751,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2006,"Import",5,129198.346,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2007,"Export",6,58696.61,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2007,"Import",5,152714.951,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2008,"Export",6,52834.533,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2008,"Import",5,164969.285,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2009,"Export",6,31196.536,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2009,"Import",5,150822.321,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2010,"Export",6,33465.677,"Meat/offal presvd n.e.s"
"S3","MEX","017","Mexico","USA","United States",2010,"Import",5,174240.365,"Meat/offal presvd n.e.s"
"S3","MEX","022","Mexico","USA","United States",1990,"Export",6,5.816,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1990,"Import",5,121597.056,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1991,"Export",6,344.325,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1991,"Import",5,97516.488,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1992,"Export",6,348,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1992,"Import",5,148955.008,"Milk pr exc buttr/cheese"
"S3","MEX","022","Mexico","USA","United States",1993,"Export",6,188,"Milk pr exc buttr/cheese"
